Name,Z,POINT_X,POINT_Y,NEAR_DIST,Long,Lat,Distance
KapoyaArroket,1772,729821.44,9930255.93,2409.681137,35.06502139,-0.630583712,3051.662413
KapoyaArroket,1773,729818.94,9930255.93,2407.181137,35.06499894,-0.630583721,3054.162413
KapoyaArroket,1773,729816.44,9930255.93,2404.681137,35.06497648,-0.63058373,3056.662413
KapoyaArroket,1773,729813.94,9930255.93,2402.181137,35.06495403,-0.630583739,3059.162413
KapoyaArroket,1773,729811.44,9930255.68,2399.668668,35.06493158,-0.630586008,3061.674882
KapoyaArroket,1772.54,729808.94,9930255.43,2397.156199,35.06490912,-0.630588277,3064.187351
KapoyaArroket,1772,729805.6067,9930254.597,2393.720277,35.06487919,-0.630595824,3067.623272
KapoyaArroket,1774,729802.2733,9930253.763,2390.284356,35.06484925,-0.63060337,3071.059193
KapoyaArroket,1774.46,729798.94,9930252.93,2386.848435,35.06481932,-0.630610917,3074.495115
KapoyaArroket,1774,729796.44,9930252.805,2384.345312,35.06479687,-0.630612056,3076.998238
KapoyaArroket,1774,729793.94,9930252.68,2381.842189,35.06477441,-0.630613195,3079.501361
KapoyaArroket,1774,729791.44,9930253.305,2379.265248,35.06475196,-0.630607553,3082.078302
KapoyaArroket,1774,729788.94,9930253.93,2376.688307,35.0647295,-0.630601911,3084.655243
KapoyaArroket,1774,729786.44,9930255.43,2373.772831,35.06470704,-0.630588358,3087.570719
KapoyaArroket,1773,729783.94,9930256.93,2370.857355,35.06468458,-0.630574805,3090.486195
KapoyaArroket,1773,729781.44,9930259.055,2367.576253,35.06466212,-0.630555601,3093.767296
KapoyaArroket,1773,729778.94,9930261.18,2364.295152,35.06463966,-0.630536397,3097.048397
KapoyaArroket,1773,729775.6067,9930264.486,2359.600708,35.06460971,-0.630506522,3101.742841
KapoyaArroket,1773.126667,729772.2733,9930267.791,2354.906263,35.06457976,-0.630476647,3106.437286
KapoyaArroket,1773,729768.94,9930271.097,2350.211819,35.06454981,-0.630446772,3111.13173
KapoyaArroket,1772,729765.6067,9930274.402,2345.517375,35.06451986,-0.630416898,3115.826175
KapoyaArroket,1772,729762.2733,9930277.708,2340.82293,35.06448991,-0.630387023,3120.520619
KapoyaArroket,1772.085867,729758.94,9930281.013,2336.128486,35.06445996,-0.630357148,3125.215064
KapoyaArroket,1772,729755.6067,9930284.319,2331.434041,35.06443001,-0.630327273,3129.909508
KapoyaArroket,1772,729752.2733,9930287.624,2326.739597,35.06440006,-0.630297398,3134.603953
KapoyaArroket,1773,729748.94,9930290.93,2322.045152,35.06437011,-0.630267523,3139.298397
KapoyaArroket,1772,729745.6067,9930294.18,2317.38966,35.06434016,-0.630238151,3143.95389
KapoyaArroket,1773.23,729742.2733,9930297.43,2312.734167,35.06431021,-0.630208778,3148.609382
KapoyaArroket,1773.2592,729738.94,9930300.68,2308.078675,35.06428026,-0.630179406,3153.264875
KapoyaArroket,1773.323022,729735.6067,9930303.347,2303.809925,35.06425032,-0.630155307,3157.533624
KapoyaArroket,1773.813333,729732.2733,9930306.013,2299.541176,35.06422037,-0.630131209,3161.802374
KapoyaArroket,1774,729728.94,9930308.68,2295.272426,35.06419042,-0.63010711,3166.071123
KapoyaArroket,1774,729725.6067,9930311.347,2291.003677,35.06416047,-0.630083012,3170.339873
KapoyaArroket,1774.976356,729722.2733,9930314.013,2286.734927,35.06413053,-0.630058913,3174.608622
KapoyaArroket,1773.48,729718.94,9930316.68,2282.466178,35.06410058,-0.630034815,3178.877372
KapoyaArroket,1773.6688,729715.94,9930319.48,2278.362521,35.06407362,-0.63000951,3182.981029
KapoyaArroket,1774,729712.94,9930322.28,2274.258864,35.06404667,-0.629984205,3187.084686
KapoyaArroket,1772.0552,729709.94,9930325.08,2270.155207,35.06401972,-0.6299589,3191.188342
KapoyaArroket,1773,729706.94,9930327.88,2266.05155,35.06399276,-0.629933594,3195.291999
KapoyaArroket,1773,729703.94,9930330.68,2261.947893,35.06396581,-0.629908289,3199.395656
KapoyaArroket,1773.9842,729701.44,9930332.805,2258.666792,35.06394335,-0.629889085,3202.676757
KapoyaArroket,1774,729698.94,9930334.93,2255.385691,35.06392089,-0.629869881,3205.957859
KapoyaArroket,1774,729696.44,9930336.68,2252.334052,35.06389843,-0.629854068,3209.009498
KapoyaArroket,1774,729693.94,9930338.43,2249.282413,35.06387597,-0.629838254,3212.061136
KapoyaArroket,1774,729691.44,9930339.555,2246.540949,35.06385351,-0.629828092,3214.8026
KapoyaArroket,1774,729688.94,9930340.68,2243.799485,35.06383105,-0.629817929,3217.544064
KapoyaArroket,1774,729684.7733,9930342.138,2239.384981,35.06379362,-0.629804759,3221.958569
KapoyaArroket,1775,729680.6067,9930343.597,2234.970476,35.0637562,-0.629791588,3226.373073
KapoyaArroket,1774,729676.44,9930345.055,2230.555972,35.06371877,-0.629778418,3230.787577
KapoyaArroket,1774.086978,729672.2733,9930346.513,2226.141468,35.06368134,-0.629765247,3235.202081
KapoyaArroket,1774.773644,729668.1067,9930347.972,2221.726964,35.06364391,-0.629752077,3239.616585
KapoyaArroket,1774,729663.94,9930349.43,2217.31246,35.06360648,-0.629738906,3244.03109
KapoyaArroket,1774,729660.6067,9930350.263,2213.876538,35.06357654,-0.629731384,3247.467011
KapoyaArroket,1774,729657.2733,9930351.097,2210.440617,35.0635466,-0.629723861,3250.902932
KapoyaArroket,1774,729653.94,9930351.93,2207.004696,35.06351666,-0.629716339,3254.338854
KapoyaArroket,1774,729651.44,9930353.43,2204.08922,35.0634942,-0.629702785,3257.25433
KapoyaArroket,1774,729648.94,9930354.93,2201.173744,35.06347174,-0.629689232,3260.169806
KapoyaArroket,1775,729646.44,9930355.43,2198.624234,35.06344929,-0.629684721,3262.719315
KapoyaArroket,1775,729643.94,9930355.93,2196.074724,35.06342683,-0.629680209,3265.268825
KapoyaArroket,1775,729641.44,9930355.43,2193.525215,35.06340438,-0.629684738,3267.818335
KapoyaArroket,1774.54,729638.94,9930354.93,2190.975705,35.06338193,-0.629689268,3270.367845
KapoyaArroket,1774.27,729636.44,9930352.93,2187.774143,35.06335948,-0.62970736,3273.569407
KapoyaArroket,1775,729633.94,9930350.93,2184.572581,35.06333704,-0.629725452,3276.770969
KapoyaArroket,1774.085,729631.315,9930347.18,2179.995122,35.06331347,-0.629759366,3281.348427
KapoyaArroket,1775,729628.69,9930343.43,2175.417664,35.06328991,-0.629793281,3285.925886
KapoyaArroket,1776,729626.065,9930339.68,2170.840205,35.06326635,-0.629827196,3290.503344
KapoyaArroket,1775,729623.44,9930335.93,2166.262747,35.06324279,-0.62986111,3295.080802
KapoyaArroket,1775,729621.565,9930333.43,2163.137747,35.06322595,-0.62988372,3298.205802
KapoyaArroket,1775,729619.69,9930330.93,2160.012747,35.06320912,-0.629906331,3301.330802
KapoyaArroket,1775,729618.19,9930328.43,2157.097271,35.06319566,-0.629928939,3304.246278
KapoyaArroket,1776,729616.69,9930325.93,2154.181795,35.0631822,-0.629951548,3307.161754
KapoyaArroket,1776,729615.94,9930323.43,2151.571719,35.06317547,-0.629974155,3309.771831
KapoyaArroket,1776,729615.19,9930320.93,2148.961642,35.06316874,-0.629996761,3312.381907
KapoyaArroket,1776,729615.065,9930318.43,2146.458519,35.06316763,-0.630019365,3314.88503
KapoyaArroket,1776,729614.94,9930315.93,2143.955396,35.06316651,-0.630041969,3317.388153
KapoyaArroket,1776,729615.69,9930311.93,2139.885691,35.06317326,-0.630078131,3321.457859
KapoyaArroket,1775.2592,729616.44,9930307.93,2135.815986,35.06318001,-0.630114294,3325.527564
KapoyaArroket,1776.27,729617.19,9930303.93,2131.74628,35.06318677,-0.630150457,3329.597269
KapoyaArroket,1777,729617.94,9930299.93,2127.676575,35.06319352,-0.63018662,3333.666974
KapoyaArroket,1776,729618.69,9930295.93,2123.60687,35.06320027,-0.630222783,3337.736679
KapoyaArroket,1776.291839,729618.7317,9930291.763,2119.439995,35.06320065,-0.630260455,3341.903554
KapoyaArroket,1777,729618.7733,9930287.597,2115.27312,35.06320104,-0.630298128,3346.070429
KapoyaArroket,1776.585,729618.815,9930283.43,2111.106245,35.06320143,-0.6303358,3350.237304
KapoyaArroket,1776.543333,729618.8567,9930279.263,2106.93937,35.06320182,-0.630373472,3354.404179
KapoyaArroket,1776.501667,729618.8983,9930275.097,2102.772495,35.06320221,-0.630411145,3358.571054
KapoyaArroket,1776.3358,729618.94,9930270.93,2098.60562,35.0632026,-0.630448817,3362.737929
KapoyaArroket,1776,729618.815,9930268.43,2096.102497,35.06320149,-0.630471421,3365.241052
KapoyaArroket,1776,729618.69,9930265.93,2093.599374,35.06320037,-0.630494025,3367.744175
KapoyaArroket,1776,729618.44,9930263.43,2091.086905,35.06319814,-0.630516629,3370.256644
KapoyaArroket,1777,729618.19,9930260.93,2088.574436,35.0631959,-0.630539234,3372.769113
KapoyaArroket,1778,729617.1275,9930257.18,2084.676821,35.06318637,-0.630573143,3376.666729
KapoyaArroket,1778,729616.065,9930253.43,2080.779205,35.06317684,-0.630607052,3380.564344
KapoyaArroket,1778,729615.0025,9930249.68,2076.88159,35.06316731,-0.630640961,3384.461959
KapoyaArroket,1777,729613.94,9930245.93,2072.983974,35.06315778,-0.63067487,3388.359575
KapoyaArroket,1777.6958,729612.79,9930241.98,2068.869974,35.06314747,-0.630710588,3392.473575
KapoyaArroket,1777,729611.64,9930238.03,2064.755973,35.06313715,-0.630746305,3396.587576
KapoyaArroket,1777,729610.49,9930234.08,2060.641973,35.06312684,-0.630782023,3400.701576
KapoyaArroket,1777,729609.34,9930230.13,2056.527972,35.06311652,-0.630817741,3404.815577
KapoyaArroket,1777.2058,729608.19,9930226.18,2052.413972,35.06310621,-0.630853458,3408.929577
KapoyaArroket,1778,729606.19,9930222.18,2047.941836,35.06308826,-0.630889631,3413.401713
KapoyaArroket,1778.23,729602.94,9930219.43,2043.684489,35.06305908,-0.630914507,3417.65906
KapoyaArroket,1778,729598.69,9930218.68,2039.36882,35.06302091,-0.630921303,3421.974729
KapoyaArroket,1778,729593.94,9930219.68,2034.514698,35.06297825,-0.630912278,3426.828851
KapoyaArroket,1778,729589.6543,9930220.93,2030.050413,35.06293975,-0.630900992,3431.293137
KapoyaArroket,1778,729585.3686,9930222.18,2025.586127,35.06290125,-0.630889706,3435.757422
KapoyaArroket,1778,729581.0829,9930223.43,2021.121841,35.06286276,-0.630878419,3440.221708
KapoyaArroket,1778,729576.7971,9930224.68,2016.657555,35.06282426,-0.630867133,3444.685994
KapoyaArroket,1778,729572.5114,9930225.93,2012.19327,35.06278577,-0.630855847,3449.15028
KapoyaArroket,1778.996514,729568.2257,9930227.18,2007.728984,35.06274727,-0.63084456,3453.614565
KapoyaArroket,1778,729563.94,9930228.43,2003.264698,35.06270877,-0.630833274,3458.078851
KapoyaArroket,1778,729561.44,9930229.805,2000.41152,35.06268631,-0.630820851,3460.932029
KapoyaArroket,1777.5292,729558.94,9930231.18,1997.558342,35.06266386,-0.630808428,3463.785207
KapoyaArroket,1777.605,729556.44,9930232.805,1994.576627,35.0626414,-0.630793745,3466.766922
KapoyaArroket,1777,729553.94,9930234.43,1991.594912,35.06261894,-0.630779061,3469.748637
KapoyaArroket,1777,729551.44,9930236.055,1988.613197,35.06259648,-0.630764378,3472.730352
KapoyaArroket,1777.2392,729548.94,9930237.68,1985.631482,35.06257402,-0.630749695,3475.712068
KapoyaArroket,1778,729546.44,9930239.555,1982.506482,35.06255156,-0.630732751,3478.837068
KapoyaArroket,1778.3542,729543.94,9930241.43,1979.381482,35.0625291,-0.630715807,3481.962068
KapoyaArroket,1778.2142,729540.6067,9930243.93,1975.214815,35.06249915,-0.630693216,3486.128734
KapoyaArroket,1779.097533,729537.2733,9930246.43,1971.048148,35.0624692,-0.630670624,3490.295401
KapoyaArroket,1779,729533.94,9930248.93,1966.881482,35.06243926,-0.630648033,3494.462068
KapoyaArroket,1779,729531.44,9930250.305,1964.028304,35.0624168,-0.63063561,3497.315246
KapoyaArroket,1779.46,729528.94,9930251.68,1961.175126,35.06239434,-0.630623187,3500.168424
KapoyaArroket,1780.21,729525.19,9930253.18,1957.136252,35.06236065,-0.630609638,3504.207297
KapoyaArroket,1780,729521.44,9930254.68,1953.097378,35.06232697,-0.630596089,3508.246171
KapoyaArroket,1780,729517.69,9930256.18,1949.058505,35.06229328,-0.630582541,3512.285044
KapoyaArroket,1780,729513.94,9930257.68,1945.019631,35.0622596,-0.630568992,3516.323918
KapoyaArroket,1780,729510.19,9930259.242,1940.957131,35.06222591,-0.630554878,3520.386418
KapoyaArroket,1780,729506.44,9930260.805,1936.894631,35.06219223,-0.630540764,3524.448918
KapoyaArroket,1780,729502.69,9930262.367,1932.832131,35.06215854,-0.630526651,3528.511418
KapoyaArroket,1780,729498.94,9930263.93,1928.769631,35.06212485,-0.630512537,3532.573918
KapoyaArroket,1780,729495.6067,9930264.513,1925.385641,35.06209491,-0.630507275,3535.957908
KapoyaArroket,1780.103333,729492.2733,9930265.097,1922.001651,35.06206497,-0.630502013,3539.341898
KapoyaArroket,1780,729488.94,9930265.68,1918.617661,35.06203503,-0.63049675,3542.725888
KapoyaArroket,1781,729485.19,9930265.68,1914.867661,35.06200135,-0.630496764,3546.475888
KapoyaArroket,1782,729481.44,9930265.68,1911.117661,35.06196767,-0.630496777,3550.225888
KapoyaArroket,1781,729477.69,9930265.68,1907.367661,35.06193399,-0.630496791,3553.975888
KapoyaArroket,1780.2808,729473.94,9930265.68,1903.617661,35.06190031,-0.630496804,3557.725888
KapoyaArroket,1780,729469.19,9930264.93,1898.808815,35.06185765,-0.630503602,3562.534734
KapoyaArroket,1780,729464.69,9930263.18,1893.980513,35.06181724,-0.630519441,3567.363036
KapoyaArroket,1779.29,729462.69,9930261.555,1891.403572,35.06179929,-0.63053414,3569.939977
KapoyaArroket,1780,729460.69,9930259.93,1888.826631,35.06178133,-0.63054884,3572.516918
KapoyaArroket,1780.77,729458.19,9930256.43,1884.525468,35.06175889,-0.630580493,3576.818081
KapoyaArroket,1781,729455.69,9930252.93,1880.224306,35.06173645,-0.630612147,3581.119244
KapoyaArroket,1780.0483,729453.19,9930249.43,1875.923143,35.06171401,-0.630643801,3585.420406
KapoyaArroket,1781,729450.69,9930245.93,1871.62198,35.06169156,-0.630675455,3589.721569
KapoyaArroket,1780.93455,729449.315,9930243.43,1868.768802,35.06167922,-0.630698064,3592.574747
KapoyaArroket,1780.54,729447.94,9930240.93,1865.915624,35.06166688,-0.630720672,3595.427925
KapoyaArroket,1780.9167,729446.19,9930237.597,1862.150839,35.06165118,-0.630750816,3599.192711
KapoyaArroket,1781,729444.44,9930234.263,1858.386053,35.06163547,-0.630780961,3602.957496
KapoyaArroket,1781,729442.69,9930230.93,1854.621267,35.06161977,-0.630811105,3606.722282
KapoyaArroket,1781,729441.315,9930228.43,1851.768089,35.06160743,-0.630833713,3609.57546
KapoyaArroket,1781,729439.94,9930225.93,1848.914911,35.06159508,-0.630856322,3612.428638
KapoyaArroket,1781,729438.44,9930223.43,1845.999435,35.06158162,-0.630878931,3615.344114
KapoyaArroket,1782,729436.94,9930220.93,1843.083959,35.06156816,-0.63090154,3618.25959
KapoyaArroket,1782,729435.065,9930218.43,1839.958959,35.06155133,-0.63092415,3621.38459
KapoyaArroket,1781.7867,729433.19,9930215.93,1836.833959,35.0615345,-0.63094676,3624.50959
KapoyaArroket,1782.293333,729430.1067,9930212.597,1832.293248,35.06150681,-0.630976909,3629.050301
KapoyaArroket,1783,729427.0233,9930209.263,1827.752538,35.06147913,-0.631007058,3633.591012
KapoyaArroket,1783,729423.94,9930205.93,1823.211827,35.06145145,-0.631037207,3638.131723
KapoyaArroket,1783,729420.6067,9930203.013,1818.782599,35.06142153,-0.63106359,3642.56095
KapoyaArroket,1783,729417.2733,9930200.097,1814.353372,35.0613916,-0.631089973,3646.990178
KapoyaArroket,1783,729413.94,9930197.18,1809.924144,35.06136167,-0.631116355,3651.419405
KapoyaArroket,1783,729411.44,9930195.805,1807.070966,35.06133922,-0.631128796,3654.272583
KapoyaArroket,1783,729408.94,9930194.43,1804.217788,35.06131677,-0.631141237,3657.125761
KapoyaArroket,1782.98,729406.44,9930194.18,1801.705319,35.06129432,-0.631143507,3659.63823
KapoyaArroket,1782.8542,729403.94,9930193.93,1799.19285,35.06127187,-0.631145776,3662.150699
KapoyaArroket,1783,729400.6067,9930195.013,1795.687894,35.06124193,-0.631135993,3665.655656
KapoyaArroket,1783,729397.2733,9930196.097,1792.182937,35.06121198,-0.63112621,3669.160613
KapoyaArroket,1782.9908,729393.94,9930197.18,1788.67798,35.06118204,-0.631116427,3672.665569
KapoyaArroket,1783,729390.6067,9930199.097,1784.832889,35.0611521,-0.63109911,3676.51066
KapoyaArroket,1783.813333,729387.2733,9930201.013,1780.987799,35.06112215,-0.631081792,3680.355751
KapoyaArroket,1783,729383.94,9930202.93,1777.142708,35.06109221,-0.631064475,3684.200841
KapoyaArroket,1782,729381.44,9930204.805,1774.017708,35.06106975,-0.631047531,3687.325841
KapoyaArroket,1782.2592,729378.94,9930206.68,1770.892708,35.06104729,-0.631030587,3690.450841
KapoyaArroket,1782.12045,729376.565,9930208.93,1767.621145,35.06102595,-0.631010253,3693.722404
KapoyaArroket,1782.9958,729374.19,9930211.18,1764.349582,35.06100461,-0.630989918,3696.993967
KapoyaArroket,1784.355,729372.065,9930213.555,1761.162695,35.06098551,-0.630968452,3700.180855
KapoyaArroket,1784.54,729369.94,9930215.93,1757.975807,35.06096642,-0.630946987,3703.367742
KapoyaArroket,1784,729368.315,9930218.43,1754.994092,35.06095182,-0.630924389,3706.349457
KapoyaArroket,1784,729366.69,9930220.93,1752.012377,35.06093721,-0.630901791,3709.331172
KapoyaArroket,1783.54955,729365.815,9930223.43,1749.363675,35.06092934,-0.630879191,3711.979875
KapoyaArroket,1784,729364.94,9930225.93,1746.714972,35.06092148,-0.63085659,3714.628577
KapoyaArroket,1784.0092,729364.44,9930228.43,1744.165462,35.06091698,-0.630833989,3717.178087
KapoyaArroket,1783.6642,729363.94,9930230.93,1741.615953,35.06091248,-0.630811387,3719.727597
KapoyaArroket,1783,729363.565,9930233.43,1739.087984,35.0609091,-0.630788785,3722.255565
KapoyaArroket,1783.73,729363.19,9930235.93,1736.560016,35.06090572,-0.630766183,3724.783534
KapoyaArroket,1784.23,729362.565,9930238.43,1733.983075,35.0609001,-0.630743581,3727.360475
KapoyaArroket,1785,729361.94,9930240.93,1731.406134,35.06089448,-0.63072098,3729.937416
KapoyaArroket,1785.002533,729360.2733,9930244.18,1727.753699,35.0608795,-0.630691601,3733.58985
KapoyaArroket,1784.840867,729358.6067,9930247.43,1724.101265,35.06086452,-0.630662223,3737.242285
KapoyaArroket,1785.2392,729356.94,9930250.68,1720.44883,35.06084954,-0.630632844,3740.894719
KapoyaArroket,1785,729355.065,9930252.805,1717.614884,35.06083269,-0.630613638,3743.728665
KapoyaArroket,1784.4233,729353.19,9930254.93,1714.780938,35.06081584,-0.630594432,3746.562611
KapoyaArroket,1785,729350.94,9930256.68,1711.930499,35.06079563,-0.630578617,3749.41305
KapoyaArroket,1785,729348.69,9930258.43,1709.080061,35.06077541,-0.630562803,3752.263488
KapoyaArroket,1785.054825,729346.315,9930259.555,1706.452086,35.06075408,-0.63055264,3754.891463
KapoyaArroket,1785.7408,729343.94,9930260.68,1703.824112,35.06073274,-0.630542477,3757.519437
KapoyaArroket,1786,729341.44,9930261.555,1701.175409,35.06071029,-0.630534574,3760.16814
KapoyaArroket,1787,729338.94,9930262.43,1698.526707,35.06068783,-0.630526672,3762.816842
KapoyaArroket,1787,729336.44,9930263.305,1695.878004,35.06066537,-0.63051877,3765.465545
KapoyaArroket,1787,729333.94,9930264.18,1693.229302,35.06064292,-0.630510868,3768.114247
KapoyaArroket,1788,729330.6067,9930264.597,1689.870028,35.06061298,-0.630507112,3771.473522
KapoyaArroket,1788,729327.2733,9930265.013,1686.510754,35.06058304,-0.630503357,3774.832796
KapoyaArroket,1788,729323.94,9930265.43,1683.15148,35.0605531,-0.630499602,3778.19207
KapoyaArroket,1787,729320.6067,9930264.763,1679.752133,35.06052316,-0.630505641,3781.591416
KapoyaArroket,1787,729317.2733,9930264.097,1676.352787,35.06049323,-0.630511681,3784.990762
KapoyaArroket,1786,729313.94,9930263.43,1672.953441,35.06046329,-0.63051772,3788.390109
KapoyaArroket,1786,729309.94,9930261.13,1668.339332,35.06042737,-0.63053853,3793.004217
KapoyaArroket,1786,729305.94,9930258.83,1663.725223,35.06039146,-0.630559339,3797.618326
KapoyaArroket,1786,729301.94,9930256.53,1659.111114,35.06035554,-0.630580149,3802.232435
KapoyaArroket,1786,729297.94,9930254.23,1654.497005,35.06031962,-0.630600958,3806.846544
KapoyaArroket,1786.4816,729293.94,9930251.93,1649.882897,35.0602837,-0.630621768,3811.460653
KapoyaArroket,1786,729291.44,9930250.555,1647.029719,35.06026125,-0.630634209,3814.313831
KapoyaArroket,1786,729288.94,9930249.18,1644.176541,35.06023881,-0.63064665,3817.167009
KapoyaArroket,1786,729286.44,9930247.68,1641.261065,35.06021636,-0.630660221,3820.082485
KapoyaArroket,1786.46,729283.94,9930246.18,1638.345589,35.06019391,-0.630673792,3822.997961
KapoyaArroket,1787,729281.44,9930244.805,1635.492411,35.06017146,-0.630686233,3825.851139
KapoyaArroket,1787,729278.94,9930243.43,1632.639233,35.06014901,-0.630698674,3828.704317
KapoyaArroket,1787,729276.44,9930242.555,1629.99053,35.06012656,-0.630706594,3831.353019
KapoyaArroket,1787,729273.94,9930241.68,1627.341828,35.06010411,-0.630714514,3834.001722
KapoyaArroket,1788,729269.94,9930240.68,1623.218722,35.06006819,-0.63072357,3838.124827
KapoyaArroket,1787.2592,729265.94,9930239.68,1619.095616,35.06003227,-0.630732626,3842.247933
KapoyaArroket,1787,729261.94,9930238.68,1614.972511,35.05999634,-0.630741681,3846.371039
KapoyaArroket,1787,729257.94,9930237.68,1610.849405,35.05996042,-0.630750737,3850.494144
KapoyaArroket,1787.52,729253.94,9930236.68,1606.726299,35.0599245,-0.630759793,3854.61725
KapoyaArroket,1788,729251.44,9930236.43,1604.21383,35.05990205,-0.630762062,3857.129719
KapoyaArroket,1788,729248.94,9930236.18,1601.701362,35.05987959,-0.630764331,3859.642188
KapoyaArroket,1788,729246.44,9930236.055,1599.198239,35.05985714,-0.630765471,3862.145311
KapoyaArroket,1787.6642,729243.94,9930235.93,1596.695115,35.05983469,-0.63076661,3864.648434
KapoyaArroket,1788,729238.94,9930235.93,1591.695115,35.05978978,-0.630766628,3869.648434
KapoyaArroket,1788,729235.6067,9930235.847,1588.360741,35.05975984,-0.630767393,3872.982809
KapoyaArroket,1789.071356,729232.2733,9930235.763,1585.026366,35.0597299,-0.630768158,3876.317184
KapoyaArroket,1789,729228.94,9930235.68,1581.691991,35.05969997,-0.630768924,3879.651558
KapoyaArroket,1789,729225.6067,9930234.847,1578.25607,35.05967003,-0.63077647,3883.08748
KapoyaArroket,1788,729222.2733,9930234.013,1574.820148,35.0596401,-0.630784017,3886.523401
KapoyaArroket,1788,729218.94,9930233.18,1571.384227,35.05961016,-0.630791563,3889.959322
KapoyaArroket,1788.9008,729215.6067,9930230.68,1567.21756,35.05958023,-0.630814179,3894.125989
KapoyaArroket,1789,729212.2733,9930228.18,1563.050894,35.0595503,-0.630836794,3898.292656
KapoyaArroket,1789,729208.94,9930225.68,1558.884227,35.05952037,-0.63085941,3902.459322
KapoyaArroket,1789,729205.6067,9930222.555,1554.31512,35.05949045,-0.630887676,3907.028429
KapoyaArroket,1790,729202.2733,9930219.43,1549.746013,35.05946052,-0.630915942,3911.597536
KapoyaArroket,1790,729198.94,9930216.305,1545.176907,35.05943059,-0.630944209,3916.166643
KapoyaArroket,1789,729195.6067,9930213.18,1540.6078,35.05940067,-0.630972475,3920.735749
KapoyaArroket,1789,729192.2733,9930210.055,1536.038693,35.05937074,-0.631000741,3925.304856
KapoyaArroket,1789,729188.94,9930206.93,1531.469587,35.05934081,-0.631029008,3929.873963
KapoyaArroket,1789,729186.44,9930205.305,1528.487872,35.05931836,-0.631043709,3932.855678
KapoyaArroket,1789,729183.94,9930203.68,1525.506156,35.05929592,-0.63105841,3935.837393
KapoyaArroket,1789,729181.44,9930202.805,1522.857454,35.05927346,-0.63106633,3938.486095
KapoyaArroket,1789.1242,729178.94,9930201.93,1520.208751,35.05925101,-0.631074251,3941.134798
KapoyaArroket,1789.945867,729174.7733,9930201.055,1515.951201,35.05921359,-0.631082177,3945.392348
KapoyaArroket,1789.98,729170.6067,9930200.18,1511.69365,35.05917618,-0.631090103,3949.649899
KapoyaArroket,1790,729166.44,9930199.305,1507.4361,35.05913876,-0.631098029,3953.907449
KapoyaArroket,1790,729162.2733,9930198.43,1503.178549,35.05910134,-0.631105955,3958.165
KapoyaArroket,1790,729158.1067,9930197.555,1498.920999,35.05906392,-0.631113881,3962.42255
KapoyaArroket,1790,729153.94,9930196.68,1494.663449,35.0590265,-0.631121808,3966.680101
KapoyaArroket,1789,729149.94,9930196.38,1490.652214,35.05899057,-0.631124534,3970.691335
KapoyaArroket,1789.4752,729145.94,9930196.08,1486.64098,35.05895465,-0.631127261,3974.702569
KapoyaArroket,1789.6868,729141.94,9930195.78,1482.629746,35.05891872,-0.631129988,3978.713803
KapoyaArroket,1790,729137.94,9930195.48,1478.618512,35.0588828,-0.631132715,3982.725038
KapoyaArroket,1790,729133.94,9930195.18,1474.607277,35.05884687,-0.631135441,3986.736272
KapoyaArroket,1789.04,729131.44,9930194.68,1472.057768,35.05882442,-0.631139971,3989.285782
KapoyaArroket,1790,729128.94,9930194.18,1469.508258,35.05880197,-0.631144501,3991.835291
KapoyaArroket,1790,729125.19,9930193.43,1465.683993,35.05876829,-0.631151295,3995.659556
KapoyaArroket,1790,729121.44,9930192.68,1461.859729,35.05873461,-0.63115809,3999.483821
KapoyaArroket,1790,729117.69,9930191.93,1458.035464,35.05870094,-0.631164884,4003.308085
KapoyaArroket,1790,729113.94,9930191.18,1454.211199,35.05866726,-0.631171679,4007.13235
KapoyaArroket,1790,729110.6067,9930191.097,1450.876825,35.05863732,-0.631172444,4010.466725
KapoyaArroket,1790,729107.2733,9930191.013,1447.54245,35.05860738,-0.631173209,4013.8011
KapoyaArroket,1790,729103.94,9930190.93,1444.208075,35.05857744,-0.631173975,4017.135474
KapoyaArroket,1790,729100.19,9930190.743,1440.45339,35.05854377,-0.631175683,4020.890159
KapoyaArroket,1790,729096.44,9930190.555,1436.698706,35.05851009,-0.631177392,4024.644844
KapoyaArroket,1790,729092.69,9930190.367,1432.944021,35.05847641,-0.631179101,4028.399528
KapoyaArroket,1790,729088.94,9930190.18,1429.189337,35.05844273,-0.63118081,4032.154213
KapoyaArroket,1790,729085.19,9930189.305,1425.338606,35.05840905,-0.631188734,4036.004943
KapoyaArroket,1790.0092,729081.44,9930188.43,1421.487876,35.05837537,-0.631196659,4039.855674
KapoyaArroket,1791,729077.69,9930187.555,1417.637145,35.05834169,-0.631204584,4043.706404
KapoyaArroket,1791,729073.94,9930186.68,1413.786415,35.05830802,-0.631212508,4047.557135
KapoyaArroket,1791,729070.6067,9930186.43,1410.44372,35.05827808,-0.631214781,4050.89983
KapoyaArroket,1791,729067.2733,9930186.18,1407.101024,35.05824814,-0.631217053,4054.242525
KapoyaArroket,1791,729063.94,9930185.93,1403.758329,35.0582182,-0.631219325,4057.58522
KapoyaArroket,1791,729060.6067,9930185.93,1400.424996,35.05818827,-0.631219337,4060.918553
KapoyaArroket,1791.092467,729057.2733,9930185.93,1397.091663,35.05815833,-0.631219349,4064.251887
KapoyaArroket,1791,729053.94,9930185.93,1393.758329,35.05812839,-0.631219361,4067.58522
